Name,discrete
samplenew4_00008298,happy
samplenew3_00102366,happy
samplenew3_00094778,sad
samplenew3_00114385,happy
samplenew3_00096138,sad
samplenew3_00109065,happy
samplenew3_00092765,happy
samplenew3_00060893,neutral
samplenew3_00100257,fear
samplenew3_00114574,happy
samplenew3_00081431,sad
samplenew3_00097668,happy
samplenew3_00052547,happy
samplenew3_00052440,happy
samplenew3_00013312,neutral
samplenew3_00110285,happy
samplenew3_00048875,neutral
samplenew3_00042719,happy
samplenew3_00067932,happy
samplenew3_00084914,angry
samplenew3_00109403,fear
samplenew3_00088153,angry
samplenew3_00000909,happy
samplenew3_00089660,happy
samplenew3_00028592,happy
samplenew3_00097768,happy
samplenew3_00115073,neutral
samplenew3_00064048,neutral
samplenew3_00047548,angry
samplenew3_00028381,sad
samplenew4_00009798,happy
samplenew3_00018553,happy
samplenew3_00015325,fear
samplenew3_00086961,sad
samplenew3_00021768,happy
samplenew4_00001719,fear
samplenew3_00107504,fear
samplenew3_00069585,fear
samplenew3_00082376,happy
samplenew3_00000150,happy
samplenew3_00082799,fear
samplenew3_00041885,happy
samplenew3_00049136,sad
samplenew3_00114785,happy
samplenew3_00091779,happy
samplenew3_00090607,happy
samplenew3_00069489,happy
samplenew3_00088903,neutral
samplenew3_00081605,happy
samplenew3_00009615,angry
samplenew3_00032954,angry
samplenew3_00039822,happy
samplenew3_00038669,happy
samplenew3_00002272,happy
samplenew4_00006092,happy
samplenew3_00088281,happy
samplenew3_00017368,neutral
samplenew3_00024568,sad
samplenew3_00029301,happy
samplenew3_00043598,happy
samplenew3_00017012,happy
samplenew3_00013299,happy
samplenew3_00085478,happy
samplenew3_00073879,fear
samplenew3_00016642,angry
samplenew4_00006434,happy
samplenew3_00033164,angry
samplenew3_00109670,happy
samplenew3_00038286,happy
samplenew3_00015693,happy
samplenew3_00050016,happy
samplenew3_00067251,angry
samplenew4_00002911,happy
samplenew3_00030428,happy
samplenew3_00070977,happy
samplenew3_00097420,fear
samplenew3_00088632,happy
samplenew3_00002899,happy
samplenew3_00030001,happy
samplenew3_00052264,neutral
samplenew3_00111574,angry
samplenew3_00056359,happy
samplenew3_00065893,angry
samplenew3_00025067,happy
samplenew3_00008587,fear
samplenew3_00031076,sad
samplenew3_00092358,happy
samplenew3_00002362,happy
samplenew3_00086119,neutral
samplenew3_00074896,happy
samplenew3_00039005,happy
samplenew3_00032413,happy
samplenew4_00003308,happy
samplenew3_00039627,angry
samplenew3_00082739,fear
samplenew3_00063152,sad
samplenew3_00055869,happy
samplenew3_00017504,happy
samplenew3_00056064,neutral
samplenew4_00008060,happy
samplenew3_00042017,happy
samplenew3_00095422,disgust
samplenew4_00000132,sad
samplenew3_00085797,fear
samplenew3_00092468,fear
samplenew3_00115526,happy
samplenew3_00101183,happy
samplenew3_00071704,happy
samplenew3_00023222,neutral
samplenew3_00018443,happy
samplenew3_00072252,neutral
samplenew3_00032271,happy
samplenew3_00003473,happy
samplenew3_00050843,angry
samplenew3_00045966,neutral
samplenew3_00044346,happy
samplenew3_00087317,fear
samplenew3_00066120,happy
samplenew3_00017060,neutral
samplenew3_00043190,fear
samplenew3_00079923,sad
samplenew3_00113479,happy
samplenew4_00004913,happy
samplenew3_00103597,angry
samplenew3_00080597,happy
samplenew3_00061170,happy
samplenew3_00040921,happy
samplenew3_00044360,happy
samplenew3_00010856,happy
samplenew3_00044783,neutral
samplenew3_00034010,happy
samplenew3_00057128,angry
samplenew3_00071469,happy
samplenew3_00069938,disgust
samplenew3_00004306,angry
samplenew3_00055290,happy
samplenew3_00065013,happy
samplenew3_00099288,happy
samplenew4_00000147,happy
samplenew3_00042461,happy
samplenew3_00078761,neutral
samplenew3_00013926,happy
samplenew3_00033315,fear
samplenew3_00075171,happy
samplenew3_00111886,happy
samplenew3_00089502,happy
samplenew3_00023419,happy
samplenew3_00053504,angry
samplenew3_00016676,happy
samplenew3_00096156,neutral
samplenew3_00097112,sad
samplenew3_00051941,angry
samplenew3_00090514,happy
samplenew3_00069190,happy
samplenew4_00001246,fear
samplenew3_00063696,happy
samplenew3_00064133,happy
samplenew4_00006960,happy
samplenew3_00059008,happy
samplenew3_00049165,angry
samplenew3_00105482,fear
samplenew3_00083588,sad
samplenew3_00009982,happy
samplenew3_00076458,happy
samplenew3_00054679,happy
samplenew3_00057573,happy
samplenew3_00078725,sad
samplenew3_00114908,fear
samplenew4_00010660,sad
samplenew3_00022622,happy
samplenew3_00039673,happy
samplenew3_00023256,happy
samplenew3_00112853,neutral
samplenew3_00078371,happy
samplenew3_00031497,happy
samplenew3_00014613,sad
samplenew3_00081815,happy
samplenew3_00057598,fear
samplenew3_00076498,fear
samplenew4_00001933,neutral
samplenew4_00006887,angry
samplenew3_00041375,happy
samplenew3_00092742,happy
samplenew3_00008635,happy
samplenew3_00018202,happy
samplenew3_00109948,sad
samplenew4_00007156,happy
samplenew3_00049730,angry
samplenew3_00004084,happy
samplenew3_00049004,happy
samplenew3_00102302,sad
samplenew3_00109563,happy
samplenew3_00095638,fear
samplenew3_00008208,happy
samplenew3_00018512,happy
samplenew3_00111154,fear
samplenew3_00092587,happy
samplenew3_00005568,happy
samplenew3_00094093,neutral
samplenew3_00048120,happy
samplenew3_00052576,happy
samplenew3_00052627,fear
samplenew3_00016483,happy
samplenew3_00064443,angry
samplenew3_00100094,sad
samplenew3_00004992,happy
samplenew3_00001836,happy
samplenew3_00065251,happy
samplenew3_00026812,angry
samplenew3_00075332,sad
samplenew3_00053470,happy
samplenew4_00005115,angry
samplenew3_00004105,happy
samplenew3_00009457,happy
samplenew3_00101026,angry
samplenew3_00002008,neutral
samplenew3_00107413,fear
samplenew3_00093027,happy
samplenew3_00114714,angry
samplenew3_00012526,angry
samplenew3_00062779,neutral
samplenew3_00087215,happy
samplenew3_00063656,happy
samplenew3_00082197,sad
samplenew4_00006374,happy
samplenew3_00013524,happy
samplenew3_00022970,happy
samplenew3_00085993,angry
samplenew3_00101218,fear
samplenew3_00074852,happy
samplenew3_00007731,neutral
samplenew3_00102897,happy
samplenew3_00033222,sad
samplenew3_00036913,neutral
samplenew3_00104795,angry
samplenew3_00003881,angry
samplenew3_00001501,neutral
samplenew3_00061285,happy
samplenew3_00043435,happy
samplenew3_00064056,happy
samplenew3_00042790,happy
samplenew3_00003652,fear
samplenew3_00052452,fear
samplenew4_00003237,happy
samplenew3_00087760,happy
samplenew3_00080535,happy
samplenew3_00109323,fear
samplenew4_00007181,sad
samplenew3_00039838,angry
samplenew3_00083381,happy
samplenew3_00099046,happy
samplenew3_00000129,angry
samplenew3_00043662,sad
samplenew3_00005316,neutral
samplenew3_00075498,sad
samplenew3_00021612,sad
samplenew3_00032646,happy
samplenew3_00016900,happy
samplenew3_00035213,happy
samplenew3_00088604,neutral
samplenew3_00064920,happy
samplenew3_00043466,fear
samplenew3_00069574,angry
samplenew3_00052929,happy
samplenew3_00021222,happy
samplenew3_00105122,happy
samplenew3_00098870,fear
samplenew3_00095280,happy
samplenew3_00086718,neutral
samplenew3_00055114,happy
samplenew3_00106428,happy
samplenew3_00058637,happy
samplenew3_00071851,happy
samplenew3_00049333,happy
samplenew3_00092434,happy
samplenew3_00025425,happy
samplenew3_00038748,neutral
samplenew3_00034746,sad
samplenew4_00003254,happy
samplenew3_00025934,happy
samplenew3_00031254,sad
samplenew3_00012649,fear
samplenew3_00112420,fear
samplenew3_00047441,fear
samplenew3_00011084,happy
samplenew3_00036928,sad
samplenew3_00029927,happy
samplenew3_00066259,happy
samplenew3_00055532,happy
samplenew3_00042823,fear
samplenew3_00070168,fear
samplenew3_00035021,happy
samplenew3_00075466,neutral
samplenew3_00058755,neutral
samplenew3_00000134,happy
samplenew3_00037166,happy
samplenew3_00027564,neutral
samplenew3_00042080,angry
samplenew3_00038851,fear
samplenew3_00092660,sad
samplenew4_00005999,neutral
samplenew3_00112874,happy
samplenew3_00077288,happy
samplenew3_00100443,happy
samplenew3_00107061,disgust
samplenew4_00011509,happy
samplenew3_00030789,angry
samplenew3_00101156,happy
samplenew3_00055262,happy
samplenew3_00040758,happy
samplenew4_00004490,happy
samplenew3_00066013,happy
samplenew3_00010172,neutral
samplenew3_00025033,happy
samplenew3_00032379,angry
samplenew3_00070234,happy
samplenew3_00000176,happy
samplenew3_00099087,neutral
samplenew3_00090194,happy
samplenew3_00011301,happy
samplenew3_00109855,happy
samplenew3_00055829,happy
samplenew3_00107792,happy
samplenew3_00091081,neutral
samplenew3_00087786,happy
samplenew3_00108754,happy
samplenew3_00078678,happy
samplenew3_00097928,happy
samplenew3_00023228,neutral
samplenew3_00106228,happy
samplenew3_00002485,happy
samplenew4_00007664,happy
samplenew3_00005062,angry
samplenew3_00076140,happy
samplenew3_00059690,sad
samplenew3_00084778,sad
samplenew3_00078550,happy
samplenew3_00011522,happy
samplenew3_00047120,happy
samplenew3_00021306,happy
samplenew3_00060304,happy
samplenew3_00073646,happy
samplenew3_00080405,happy
samplenew3_00102306,neutral
samplenew3_00074841,happy
samplenew3_00003479,happy
samplenew3_00002655,happy
samplenew3_00069916,happy
samplenew3_00096977,happy
samplenew4_00003906,happy
samplenew3_00059657,fear
samplenew3_00043329,happy
samplenew3_00105439,sad
samplenew3_00080916,happy
samplenew4_00001579,angry
samplenew4_00006392,happy
samplenew3_00049242,happy
samplenew3_00051628,happy
samplenew3_00100905,happy
samplenew3_00007897,neutral
samplenew3_00045863,happy
samplenew3_00039607,fear
samplenew3_00017832,happy
samplenew3_00005082,happy
samplenew4_00011227,happy
samplenew3_00008924,sad
samplenew3_00056969,sad
samplenew3_00005074,fear
samplenew3_00113705,happy
samplenew3_00072175,sad
samplenew3_00081355,happy
samplenew3_00043719,disgust
samplenew3_00085868,neutral
samplenew3_00112352,angry
samplenew3_00049344,happy
samplenew3_00030307,happy
samplenew3_00069549,fear
samplenew3_00010195,happy
samplenew3_00065112,sad
samplenew3_00110690,neutral
samplenew3_00008521,happy
samplenew3_00107360,happy
samplenew4_00010909,fear
samplenew3_00011181,angry
samplenew3_00028118,sad
samplenew3_00052843,happy
samplenew3_00050213,fear
samplenew4_00002544,neutral
samplenew3_00074777,fear
samplenew3_00000528,happy
samplenew3_00026122,angry
samplenew3_00029660,happy
samplenew3_00058766,happy
samplenew3_00068650,happy
samplenew3_00091314,happy
samplenew3_00028748,happy
samplenew3_00103899,happy
samplenew3_00050008,fear
samplenew3_00049456,angry
samplenew3_00029911,sad
samplenew4_00007464,happy
samplenew3_00054802,happy
samplenew4_00003404,happy
samplenew3_00049088,happy
samplenew3_00060629,happy
samplenew3_00041810,sad
samplenew3_00109967,neutral
samplenew4_00004626,happy
samplenew3_00070989,happy
samplenew3_00054828,happy
samplenew3_00051529,happy
samplenew3_00059795,angry
samplenew3_00113700,happy
samplenew3_00075621,angry
samplenew4_00006729,happy
samplenew3_00030260,happy
samplenew4_00006531,happy
samplenew3_00008857,happy
samplenew3_00050406,happy
samplenew3_00092225,neutral
samplenew3_00034125,happy
samplenew3_00016587,fear
samplenew3_00041658,happy
samplenew3_00004291,fear
samplenew4_00002404,happy
samplenew3_00016413,happy
samplenew3_00065908,happy
samplenew3_00016681,happy
samplenew3_00049019,neutral
samplenew3_00069404,happy
samplenew3_00075194,sad
samplenew4_00008720,happy
samplenew3_00087887,happy
samplenew3_00079234,happy
samplenew3_00029929,happy
samplenew3_00056153,happy
samplenew3_00017778,happy
samplenew3_00031381,happy
samplenew3_00066043,happy
samplenew3_00044808,happy
samplenew3_00092856,happy
samplenew3_00093926,sad
samplenew3_00113012,neutral
samplenew3_00109067,happy
samplenew3_00008225,happy
samplenew3_00070250,neutral
samplenew3_00059372,happy
samplenew3_00008342,fear
samplenew3_00111097,angry
samplenew3_00037545,sad
samplenew3_00113007,happy
samplenew3_00060866,happy
samplenew3_00014615,angry
samplenew4_00006052,fear
samplenew3_00020635,happy
samplenew3_00097414,neutral
samplenew3_00030285,happy
samplenew3_00091478,happy
samplenew3_00096179,happy
samplenew3_00093816,happy
samplenew3_00033255,happy
samplenew3_00021625,happy
samplenew3_00015071,happy
samplenew3_00042356,happy
samplenew3_00035168,happy
samplenew3_00026434,happy
samplenew3_00065748,happy
samplenew3_00034285,neutral
samplenew3_00053922,angry
samplenew3_00078114,neutral
samplenew3_00038948,happy
samplenew3_00004706,neutral
samplenew3_00036406,fear
samplenew3_00106420,angry
samplenew3_00102324,neutral
samplenew3_00035329,fear
samplenew3_00037452,happy
samplenew4_00002355,happy
samplenew3_00112877,sad
samplenew4_00006626,happy
samplenew3_00107329,happy
samplenew3_00041556,happy
samplenew3_00065021,happy
samplenew3_00015955,happy
samplenew3_00020952,happy
samplenew3_00087911,angry
samplenew4_00001245,happy
samplenew3_00083004,neutral
samplenew3_00023409,angry
samplenew3_00115016,happy
samplenew3_00043684,happy
samplenew3_00000809,happy
samplenew3_00076033,happy
samplenew4_00000590,fear
samplenew3_00046272,angry
samplenew4_00009114,disgust
samplenew3_00083171,angry
samplenew3_00003852,neutral
samplenew3_00070453,happy
samplenew3_00025878,fear
samplenew3_00084710,happy
samplenew3_00029165,happy
samplenew3_00050464,neutral
samplenew3_00035747,neutral
samplenew3_00009014,happy
samplenew3_00044997,happy
samplenew3_00050470,sad
samplenew3_00035819,happy
samplenew3_00035940,neutral
samplenew3_00048635,happy
samplenew3_00064206,angry
samplenew3_00100640,sad
samplenew3_00026452,neutral
samplenew3_00009297,happy
samplenew3_00080418,happy
samplenew3_00034257,happy
samplenew3_00065440,angry
samplenew3_00076073,fear
samplenew3_00017120,angry
samplenew3_00096796,happy
samplenew4_00009511,happy
samplenew3_00068125,neutral
samplenew3_00098940,happy
samplenew3_00020899,happy
samplenew3_00056528,sad
samplenew3_00112967,angry
samplenew3_00078101,happy
samplenew3_00085412,neutral
samplenew3_00107407,happy
samplenew3_00098608,happy
samplenew3_00052463,happy
samplenew3_00069760,happy
samplenew3_00112221,disgust
samplenew3_00028496,happy
samplenew3_00034837,happy
samplenew3_00090267,happy
samplenew3_00049870,happy
samplenew3_00062375,happy
samplenew4_00003005,happy
samplenew4_00000082,happy
samplenew3_00041376,happy
samplenew3_00047227,happy
samplenew3_00028903,happy
samplenew3_00011958,happy
samplenew3_00059135,sad
samplenew3_00031859,happy
samplenew3_00078849,fear
samplenew3_00000429,happy
samplenew3_00070050,disgust
samplenew4_00011387,happy
samplenew3_00028571,sad
samplenew3_00025558,happy
samplenew3_00081781,angry
samplenew3_00107533,neutral
samplenew3_00109366,happy
samplenew3_00046903,happy
samplenew3_00092649,happy
samplenew4_00010632,happy
samplenew4_00001471,happy
samplenew3_00075801,neutral
samplenew3_00022870,angry
samplenew3_00050560,happy
samplenew3_00044955,disgust
samplenew3_00103489,happy
samplenew3_00010171,neutral
samplenew3_00013911,neutral
samplenew3_00079734,happy
samplenew3_00081036,angry
samplenew3_00088320,happy
samplenew4_00007400,happy
samplenew3_00077692,sad
samplenew3_00089612,happy
samplenew3_00028991,happy
samplenew3_00083947,happy
samplenew3_00113601,happy
samplenew4_00003620,sad
samplenew4_00001201,happy
samplenew3_00028297,happy
samplenew3_00075244,happy
samplenew3_00102508,happy
samplenew3_00035807,happy
samplenew3_00105389,happy
samplenew3_00066354,happy
samplenew3_00083260,happy
samplenew3_00058729,happy
samplenew3_00061767,neutral
samplenew3_00071813,happy
samplenew3_00016770,angry
samplenew3_00029521,neutral
samplenew3_00033903,happy
samplenew3_00085931,happy
samplenew3_00032724,happy
samplenew3_00040201,happy
samplenew3_00099259,happy
samplenew3_00112520,angry
samplenew3_00115251,happy
samplenew3_00077308,happy
samplenew3_00004621,sad
samplenew3_00101864,angry
samplenew3_00101035,happy
samplenew3_00061379,happy
samplenew3_00037809,happy
samplenew3_00073244,happy
